id,song_name,level,level_index,achievements,fc,fs,dx_score,dx_rating,rate,song_type,upload_time,play_time
719,エンドマークに希望と涙を添えて,14,3,99.504,,,2904,300.2334192,ssp,standard,2024-02-20 11:19:48,
240,Beat of getting entangled,14,4,99.3652,,,2232,299.6854432,ss,standard,2024-02-20 11:19:48,
1288,Big Daddy,13+,3,100.465,,,2776,299.466072,sss,dx,2024-02-20 11:19:48,
1058,デンパラダイム,13,3,100.5876,fc,,2227,299.4096,sssp,dx,2024-02-20 11:19:48,
144,air's gravity,13,3,100.514,fcp,,1043,299.4096,sssp,standard,2024-02-20 11:19:48,
835,Believe the Rainbow,13,3,100.7822,fcp,fsp,1238,301.6608,sssp,standard,2024-02-20 11:19:48,
495,Hyper Active,13+,3,100.3901,,,2778,301.41123624,sss,standard,2024-02-20 11:19:48,
1311,躯樹の墓守,14+,3,98.9085,,,2668,299.16853995,sp,dx,2024-02-20 11:19:48,
115,DADDY MULK -Groove remix-,13+,3,100.3257,fc,,2081,299.05084656,sss,standard,2024-02-20 11:19:48,
705,Mare Maris,13+,3,100.2902,,,2268,301.11129648,sss,standard,2024-02-20 11:19:48,
261,Death Scythe,14,4,99.664,,,2532,298.6132768,ssp,standard,2024-02-20 11:19:48,
779,怒槌,14+,3,99.3138,,,3044,305.72760192,ss,standard,2024-02-20 11:19:48,
1210,c.s.q.n.,13+,3,100.0168,,,2256,298.13007744,sss,dx,2024-02-20 11:19:48,
1048,ナイト・オブ・ナイツ (Cranky Remix),13,3,100.549,fc,,2286,297.1584,sssp,dx,2024-02-20 11:19:48,
260,LUCIA,13,3,100.7469,fcp,,1425,297.1584,sssp,standard,2024-02-20 11:19:48,
1523,ViRTUS,13,2,100.6304,fc,,1920,297.1584,sssp,dx,2024-02-20 11:19:48,
1126,バイオレンストリガー,13,3,100.5294,,,2265,297.1584,sssp,dx,2024-02-20 11:19:48,
264,L'épilogue,13+,3,100.4133,,,2001,297.14303736,sss,standard,2024-02-20 11:19:48,
746,larva,14+,3,98.8819,,,2896,297.08078036,sp,standard,2024-02-20 11:19:48,
756,CYBER Sparks,13+,4,100.3623,,,2474,299.15994384,sss,standard,2024-02-20 11:19:48,
657,オーディエンスを沸かす程度の能力 feat.タイツォン,13+,3,100.334,fc,,1876,296.9083728,sss,standard,2024-02-20 11:19:48,
574,Selector,13+,3,100.2018,,,1954,298.68152544,sss,standard,2024-02-20 11:19:48,
349,ピーマンたべたら,13+,3,100.1738,fc,,1818,296.43430896,sss,standard,2024-02-20 11:19:48,
376,L9,13+,3,100.1135,fc,,2149,296.2558692,sss,standard,2024-02-20 11:19:48,
1212,emomomo,13+,3,100.0679,,,2288,296.12092968,sss,dx,2024-02-20 11:19:48,
1176,Climax,14,3,99.3653,,,2984,295.55214832,ss,dx,2024-02-20 11:19:48,
227,Garakuta Doll Play,13,2,100.5317,fc,,1975,294.9072,sssp,standard,2024-02-20 11:19:48,
850,B.M.S.,14,3,99.565,,,2196,298.316653,ssp,standard,2024-02-20 11:19:48,
572,Scream out! -maimai SONIC WASHER Edit-,13,3,100.022,,,2649,291.664152,sss,dx,2024-02-20 11:19:48,
1064,"Little ""Sister"" Bitch",13+,3,100.4831,fc,,2309,299.52002448,sss,dx,2024-02-20 11:19:48,
422,LANCE,13+,3,99.8721,,,2211,290.80758078,ssp,standard,2024-02-20 11:19:48,
589,Panopticon,14,3,99.1438,,,2321,296.95550976,ss,standard,2024-02-20 11:19:48,
834,PANDORA PARADOXXX,13+,2,99.7896,,,2187,292.67291784,ssp,standard,2024-02-20 11:19:48,
1401,コスモポップファンクラブ,13,3,100.6024,,,2505,297.1584,sssp,dx,2024-02-20 11:19:48,
1098,共鳴,13,3,100.7008,fc,fs,1835,297.1584,sssp,dx,2024-02-20 11:19:48,
572,Scream out! -maimai SONIC WASHER Edit-,13+,3,99.6774,,,2780,292.34384646,ssp,standard,2024-02-20 11:19:48,
556,夜明けまであと３秒,14,3,99.6476,,,2456,294.3590104,ssp,standard,2024-02-20 11:19:48,
542,METATRON,14,3,99.6013,,,2336,296.32382763,ssp,standard,2024-02-20 11:19:48,
209,ココロスキャンのうた,13+,3,100.1283,fc,,1622,298.46243664,sss,standard,2024-02-20 11:19:48,
1379,sølips,14+,3,97.9716,,,2426,291.955368,s,dx,2024-02-20 11:19:48,
106,BAD∞END∞NIGHT,13,3,100.0736,,,1289,291.8146176,sss,standard,2024-02-20 11:19:48,
439,最終鬼畜妹・一部声,13+,3,99.9479,,,2167,293.13719591,ssp,standard,2024-02-20 11:19:48,
114,Space Harrier Main Theme [Reborn],13+,3,99.8843,fc,,1144,286.62798728,ssp,standard,2024-02-20 11:19:48,
631,KING is BACK!!,13+,3,99.7724,,,2709,292.62247196,ssp,standard,2024-02-20 11:19:48,
696,Still,13,3,100.347,fc,fs,2097,290.4443568,sss,standard,2024-02-20 11:19:48,
1452,ホシシズク,13,3,100.7159,,,2443,294.9072,sssp,dx,2024-02-20 11:19:48,
494,CITRUS MONSTER,12+,2,100.5579,fc,,1720,290.4048,sssp,standard,2024-02-20 11:19:48,
1019,Scarlet Wings,12+,3,100.6257,,,2082,290.4048,sssp,dx,2024-02-20 11:19:48,
672,MilK,13+,3,99.6586,,,1627,290.18591148,ssp,standard,2024-02-20 11:19:48,
438,四次元跳躍機関,13,3,100.2332,,,1660,290.11497408,sss,standard,2024-02-20 11:19:48,
737,FestivaLight,13,3,100.1263,fc,,1524,289.80556272,sss,standard,2024-02-20 11:19:48,
1158,Komplexe,13+,3,99.9129,,,2086,288.81822003,ssp,dx,2024-02-20 11:19:48,
113,YA･DA･YO [Reborn],13,3,100.4769,fc,,1318,290.82033936,sss,standard,2024-02-20 11:19:48,
802,不思議の国のクリスマス,13,3,100.4148,,,1496,288.47163744,sss,standard,2024-02-20 11:19:48,
704,SPILL OVER COLORS,13,3,100.3468,,,2276,288.27628704,sss,standard,2024-02-20 11:19:48,
365,ガラテアの螺旋,13,2,100.3413,fcp,,1463,288.26048664,sss,standard,2024-02-20 11:19:48,
1565,Let you DIVE!,12+,3,100.6612,,,1682,288.1536,sssp,dx,2024-02-20 11:19:48,
1163,REAL VOICE,12+,3,100.765,fcp,,2258,288.1536,sssp,dx,2024-02-20 11:19:48,
655,フラジール,12+,3,100.5658,fcp,,1745,288.1536,sssp,standard,2024-02-20 11:19:48,
1113,ハム太郎とっとこうた,12+,4,100.5614,,,1652,288.1536,sssp,dx,2024-02-20 11:19:48,
1131,深海シティアンダーグラウンド,12+,3,100.6056,fc,,1989,288.1536,sssp,dx,2024-02-20 11:19:48,
240,Beat of getting entangled,13+,3,99.6813,,,1495,290.25200934,ssp,standard,2024-02-20 11:19:48,
285,magician's operation,13+,3,100.2353,fc,,1439,296.61629976,sss,standard,2024-02-20 11:19:48,
265,Save This World νMIX,13,4,100.2404,fc,,1623,287.97062112,sss,standard,2024-02-20 11:19:48,
838,最終鬼畜妹フランドール・S,13+,4,99.5993,,,2166,287.91169651,ssp,standard,2024-02-20 11:19:48,
137,Spin me harder,13,3,100.2013,fc,,873,290.02264272,sss,standard,2024-02-20 11:19:48,
482,Party 4U ”holy nite mix”,13+,3,99.5577,,,1768,287.79144339,ssp,standard,2024-02-20 11:19:48,
518,やめろ！聴くな！,13,3,100.1123,fc,,1938,287.60261544,sss,standard,2024-02-20 11:19:48,
462,7thSense,14,3,98.3347,,,2119,287.45199504,sp,standard,2024-02-20 11:19:48,
155,泣き虫O'clock,13,3,100.4534,,,1279,286.41273408,sss,standard,2024-02-20 11:19:48,
427,少女幻葬戦慄曲 ～ Necro Fantasia,13+,3,99.0432,,,2433,286.35369984,ss,standard,2024-02-20 11:19:48,
513,だんだん早くなる,12+,4,100.7271,fc,,1491,285.9024,sssp,standard,2024-02-20 11:19:48,
107,ロミオとシンデレラ,12+,3,100.6467,fcp,,1189,285.9024,sssp,standard,2024-02-20 11:19:48,
1194,ベノム,12+,3,100.6291,fc,,2271,285.9024,sssp,dx,2024-02-20 11:19:48,
1003,でらっくmaimai♪てんてこまい!,12+,3,100.7607,,,2164,285.9024,sssp,dx,2024-02-20 11:19:48,
794,Money Money,13,3,100.1413,fc,,1962,285.52287456,sss,standard,2024-02-20 11:19:48,
205,全人類ノ非想天則,13,3,100.0987,,,1482,285.40141344,sss,standard,2024-02-20 11:19:48,
681,Signature,13,3,99.8494,,,1785,284.4210159,ssp,standard,2024-02-20 11:19:48,
556,夜明けまであと３秒,13,2,100.4809,fc,,1430,284.32075464,sss,standard,2024-02-20 11:19:48,
1481,アニマル,13,3,100.4319,,,2636,284.18210424,sss,dx,2024-02-20 11:19:48,
702,WARNING×WARNING×WARNING,12+,3,100.8113,fc,fs,2065,283.6512,sssp,standard,2024-02-20 11:19:48,
758,INFINITE WORLD,12+,3,100.6754,fc,,1756,283.6512,sssp,standard,2024-02-20 11:19:48,
626,相思創愛,13,3,99.5357,,,2112,283.52744145,ssp,standard,2024-02-20 11:19:48,
401,赤心性：カマトト荒療治,13+,3,99.4216,,,2116,283.31179136,ss,standard,2024-02-20 11:19:48,
85,JACKY [Remix],14,4,99.2307,,,1409,288.9597984,ss,standard,2024-02-20 11:19:48,
226,Blew Moon,13,4,99.7939,,,2067,282.15727286,ssp,standard,2024-02-20 11:19:48,
136,Streak,13+,3,99.7619,fc,,877,288.38172433,ssp,standard,2024-02-20 11:19:48,
720,ナンセンス文学,13+,3,99.726,,,2136,286.1737296,ssp,standard,2024-02-20 11:19:48,
418,welcome to maimai!! with マイマイマー,12+,3,100.2854,fc,,1706,279.43523856,sss,standard,2024-02-20 11:19:48,
267,Ignite Infinity,12+,3,100.6316,fcp,,917,283.6512,sssp,standard,2024-02-20 11:19:48,
353,shake it!,12,3,100.7362,fcp,,1363,281.4,sssp,standard,2024-02-20 11:19:48,
540,泡沫、哀のまほろば,12,3,100.6491,fc,fs,1056,281.4,sssp,standard,2024-02-20 11:19:48,
131,Link,12,3,100.6538,fcp,,837,281.4,sssp,standard,2024-02-20 11:19:48,
643,Excalibur ～Revived resolution～,13,2,100.5737,fc,,1721,292.656,sssp,standard,2024-02-20 11:19:48,
217,Riders Of The Light,12+,3,100.591,fc,,1135,283.6512,sssp,standard,2024-02-20 11:19:48,
1106,Valsqotch,13,2,100.1086,,,2208,281.1049488,sss,dx,2024-02-20 11:19:48,
265,Save This World νMIX,13,3,99.9634,fc,,899,280.52728942,ssp,standard,2024-02-20 11:19:48,
800,EVERGREEN,13,3,99.8799,,,1673,284.50789515,ssp,standard,2024-02-20 11:19:48,
627,心象蜃気楼,13,3,99.8265,,,2067,282.2494461,ssp,standard,2024-02-20 11:19:48,
303,"Endless, Sleepless Night",13,3,99.7543,,,1798,279.94049209,ssp,standard,2024-02-20 11:19:48,
1441,終焉逃避行,12+,3,100.3807,,,2184,279.70078248,sss,dx,2024-02-20 11:19:48,
218,Terminal Storm,13,3,99.6569,,,1250,281.76991906,ssp,standard,2024-02-20 11:19:48,
362,BETTER CHOICE,12+,3,100.3296,,,1473,279.55839744,sss,standard,2024-02-20 11:19:48,
812,Alea jacta est!,12+,2,100.3002,,,1926,279.47647728,sss,standard,2024-02-20 11:19:48,
295,緋色のDance,13,3,99.5494,fc,fs,1520,279.36548122,ssp,standard,2024-02-20 11:19:48,
1133,Catch the Wave,12,3,100.6174,fc,fsp,2088,279.1488,sssp,dx,2024-02-20 11:19:48,
118,犬日和。,12,3,100.7302,fcp,fsp,1097,279.1488,sssp,standard,2024-02-20 11:19:48,
68,オレンジの夏,12,3,100.801,fcp,,986,279.1488,sssp,standard,2024-02-20 11:19:48,
1034,METEOR,12,3,100.5522,,,1456,279.1488,sssp,dx,2024-02-20 11:19:48,
641,Calamity Fortune,12+,2,100.1237,,,1609,278.98467768,sss,standard,2024-02-20 11:19:48,
456,Glorious Crown,13,2,99.989,fc,,2010,278.4893628,ssp,standard,2024-02-20 11:19:48,
666,デスパレイト,13+,3,98.582,,,1728,278.1688294,sp,standard,2024-02-20 11:19:48,
187,ローリンガール,13,3,99.7499,,,1411,277.82342148,ssp,standard,2024-02-20 11:19:48,
844,End Time,12+,2,100.3579,fc,,1509,277.46952192,sss,standard,2024-02-20 11:19:48,
237,Pixel Voyage,12+,3,100.2919,fc,,1270,277.28704512,sss,standard,2024-02-20 11:19:48,
220,セガサターン起動音[H.][Remix],13,3,100.2452,fc,fs,956,281.4885216,sss,standard,2024-02-20 11:19:48,
818,隠然,13,4,99.396,,,1830,277.0365312,ss,standard,2024-02-20 11:19:48,
219,記憶、記録,13+,3,99.3699,,,1671,281.09757312,ss,standard,2024-02-20 11:19:48,
585,Phantasm Brigade,13,3,99.1096,,,2296,276.23827712,ss,standard,2024-02-20 11:19:48,
510,ヒビカセ,13,3,99.8789,,,2024,276.07526749,ssp,standard,2024-02-20 11:19:48,
207,時空を超えて久しぶり！,12+,3,100.4102,fcp,,1164,275.44526064,sss,standard,2024-02-20 11:19:48,
457,言ノ葉遊戯,12+,3,100.3437,,,1522,275.26283784,sss,standard,2024-02-20 11:19:48,
236,ユビキリ,13,3,99.4553,,,1699,275.13314192,ss,standard,2024-02-20 11:19:48,
613,天国と地獄 -言ノ葉リンネ-,13,3,99.4053,,,1877,274.99482192,ss,standard,2024-02-20 11:19:48,
719,エンドマークに希望と涙を添えて,12+,2,100.2167,,,1832,274.91445144,sss,standard,2024-02-20 11:19:48,
726,アンノウン・マザーグース,13,3,99.3445,,,1865,274.8266248,ss,standard,2024-02-20 11:19:48,
822,イロトリドリのメロディ,12+,3,100.1268,fcp,fsp,1578,274.66783776,sss,standard,2024-02-20 11:19:48,
637,ないせんのうた,12+,3,100.0897,,,2141,274.56606504,sss,standard,2024-02-20 11:19:48,
254,Live & Learn,13,3,99.1912,,,1688,274.40253568,ss,standard,2024-02-20 11:19:48,
739,進め！イッスン軍団 -Rebellion of the Dwarfs-,13+,3,98.5864,,,1468,274.17863704,sp,standard,2024-02-20 11:19:48,
565,生きてるおばけは生きている,13,3,99.0188,,,2079,273.92560832,ss,standard,2024-02-20 11:19:48,
1431,剣を抜け！GCCX MAX,12+,3,99.8231,,,2200,271.70849589,ssp,dx,2024-02-20 11:19:48,
483,囲い無き世は一期の月影,12+,3,100.1218,,,1895,272.49149088,sss,standard,2024-02-20 11:19:48,
1108,UTAKATA,12+,3,100.0376,,,1798,272.26233216,sss,dx,2024-02-20 11:19:48,
818,隠然,12,3,100.4653,,,1910,271.25631,sss,standard,2024-02-20 11:19:48,
241,Cosmic Train,12,3,100.4539,fc,,1122,271.22553,sss,standard,2024-02-20 11:19:48,
122,ゴーゴー幽霊船,12+,3,100.3873,fc,,1039,273.21407568,sss,standard,2024-02-20 11:19:48,
1078,quiet room,12,3,100.3306,fc,,1417,270.89262,sss,dx,2024-02-20 11:19:48,
693,キレキャリオン,13,3,99.3916,,,1823,270.82223168,ss,standard,2024-02-20 11:19:48,
147,地上の戦士,12+,3,100.234,fcp,fsp,917,274.9619088,sss,standard,2024-02-20 11:19:48,
1214,Jörqer,13+,3,98.6907,,,2019,272.46528456,sp,dx,2024-02-20 11:19:48,
84,Catch The Future,12+,3,99.9984,,,1001,270.07567872,ssp,standard,2024-02-20 11:19:48,
1137,Witches night,12+,3,99.8422,,,1854,269.65381376,ssp,dx,2024-02-20 11:19:48,
42,jelly,12,3,100.485,fcp,,930,269.139024,sss,standard,2024-02-20 11:19:48,
699,天狗の落とし文 feat. ｙｔｒ,12+,3,99.6349,,,1769,269.09393792,ssp,standard,2024-02-20 11:19:48,
255,Burning Hearts ～炎のANGEL～,12+,3,100.3582,fc,,1088,275.30261424,sss,standard,2024-02-20 11:19:48,
100,Tell Your World,12,3,100.2948,fc,,1008,268.62959232,sss,standard,2024-02-20 11:19:48,
1129,すーぱーぬこになれんかった,13,3,99.2121,,,2333,272.39674176,ss,dx,2024-02-20 11:19:48,
702,WARNING×WARNING×WARNING,11+,3,100.7192,fc,,2076,267.8928,sssp,dx,2024-02-20 11:19:48,
1061,アマツキツネ,11+,3,100.5326,fcp,,1750,267.8928,sssp,dx,2024-02-20 11:19:48,
384,VERTeX,11+,2,100.7013,fcp,,1410,267.8928,sssp,standard,2024-02-20 11:19:48,
375,One Step Ahead,12+,3,99.97,,,1319,267.889609,ssp,standard,2024-02-20 11:19:48,
602,taboo tears you up,13,3,98.4391,,,2301,267.77403982,sp,standard,2024-02-20 11:19:48,
414,若い力 -SEGA HARD GIRLS MIX-,12+,3,99.8683,,,1909,267.61708351,ssp,standard,2024-02-20 11:19:48,
1073,アカリがやってきたぞっ,12+,3,99.7165,,,1696,267.21030505,ssp,dx,2024-02-20 11:19:48,
709,アウターサイエンス,13,3,98.7044,,,1773,266.49200956,sp,standard,2024-02-20 11:19:48,
1113,ハム太郎とっとこうた,12,3,100.8321,fcp,,1267,270.144,sssp,dx,2024-02-20 11:19:48,
1088,39みゅーじっく！,11+,3,100.9821,ap,,1627,265.6416,sssp,dx,2024-02-20 11:19:48,
1075,プナイプナイせんそう,11+,2,100.862,fcp,fsp,1617,265.6416,sssp,dx,2024-02-20 11:19:48,
1142,NULCTRL,12+,2,99.687,,,1385,265.0278582,ssp,dx,2024-02-20 11:19:48,
773,SILENT BLUE,12+,2,99.4696,,,1744,264.82786304,ss,standard,2024-02-20 11:19:48,
536,月に叢雲華に風,13,3,98.6492,,,1184,264.34039632,sp,standard,2024-02-20 11:19:48,
63,メランコリック,11+,3,100.5763,fc,,880,263.3904,sssp,standard,2024-02-20 11:19:48,
61,Beat Of Mind,12,3,100.9455,fcp,,969,281.4,sssp,standard,2024-02-20 11:19:48,
763,はやくそれになりたい！,13,4,98.2925,fc,,1941,263.384583,sp,standard,2024-02-20 11:19:48,
145,Starlight Disco,12+,4,99.3814,fc,,996,262.52590624,ss,standard,2024-02-20 11:19:48,
1155,ARAIS,12,2,100.4466,fcp,,1711,260.3575872,sss,dx,2024-02-20 11:19:48,
840,Imperishable Night 2006 (2016 Refine),12,2,99.9734,,,1644,259.46096502,ssp,standard,2024-02-20 11:19:48,
431,Contrapasso -paradiso-,13,2,98.0279,,,1838,258.6956281,sp,standard,2024-02-20 11:19:48,
664,Moon of Noon,13,2,97.9715,,,1669,256.68533,s,standard,2024-02-20 11:19:48,
731,妄想感傷代償連盟,11,3,100.676,,,1364,256.6368,sssp,standard,2024-02-20 11:19:48,
24,Sun Dance,11,3,100.878,fcp,fs,842,254.3856,sssp,standard,2024-02-20 11:19:48,
1093,UniTas,11+,2,100.4199,fc,,1952,255.95024112,sss,dx,2024-02-20 11:19:48,
689,Credits,13,2,97.8408,,,811,260.256528,s,standard,2024-02-20 11:19:48,
1002,Secret Sleuth,13,3,97.9378,,,1760,260.514548,s,dx,2024-02-20 11:19:48,
65,ZIGG-ZAGG,12,4,98.9435,,,942,251.06913125,sp,standard,2024-02-20 11:19:48,
1020,Technicians High,11+,2,100.4223,fc,,1463,251.61811488,sss,dx,2024-02-20 11:19:48,
750,初音ミクの激唱,12,2,98.3403,,,1322,247.54220316,sp,standard,2024-02-20 11:19:48,
1097,ブレインジャックシンドローム,10+,2,100.9288,fcp,,1751,238.6272,sssp,dx,2024-02-20 11:19:48,
233,MYTHOS,12,2,98.0832,,,1070,242.91285312,sp,standard,2024-02-20 11:19:48,
720,ナンセンス文学,11+,2,99.2428,fc,,1320,241.51727808,ss,standard,2024-02-20 11:19:48,
593,conflict,11,2,99.5833,fc,,1559,239.53766982,ssp,dx,2024-02-20 11:19:48,
319,幻想のサテライト,11,2,99.9346,fc,,1251,238.27406678,ssp,standard,2024-02-20 11:19:48,
1048,ナイト・オブ・ナイツ (Cranky Remix),10,2,100.6608,fc,,1491,234.1248,sssp,dx,2024-02-20 11:19:48,
1003,でらっくmaimai♪てんてこまい!,10,2,100.6697,fc,,1620,231.8736,sssp,dx,2024-02-20 11:19:48,
1064,"Little ""Sister"" Bitch",11,2,99.1153,,,1518,228.83740464,ss,dx,2024-02-20 11:19:48,
540,泡沫、哀のまほろば,10,2,100.3003,fc,fs,721,220.98162096,sss,standard,2024-02-20 11:19:48,
1133,Catch the Wave,9+,2,100.8759,fcp,,1436,220.6176,sssp,dx,2024-02-20 11:19:48,
1069,太陽系デスコ,9+,2,100.7605,fcp,,1381,218.3664,sssp,dx,2024-02-20 11:19:48,
1081,サンバランド,11,2,98.0545,,,1225,218.9556985,sp,dx,2024-02-20 11:19:48,
374,アンハッピーリフレイン,13,3,95.6992,,,1723,215.43803904,aaa,standard,2024-02-20 11:19:48,
351,MIRROR of MAGIC,10+,2,98.3207,fc,fsp,952,213.56239247,sp,standard,2024-02-20 11:19:48,
46,ルカルカ★ナイトフィーバー,9,2,100.9583,ap,,705,209.3616,sssp,standard,2024-02-20 11:19:48,
1086,だれかの心臓になれたなら,9,2,100.8524,fcp,,1364,207.1104,sssp,dx,2024-02-20 11:19:48,
833,the EmpErroR,10+,1,97.3104,,,1219,206.298048,s,standard,2024-02-20 11:19:48,
1073,アカリがやってきたぞっ,10,2,97.6478,,,1373,201.154468,s,dx,2024-02-20 11:19:48,
1043,メルト,8+,2,100.9285,ap,,1400,198.1056,sssp,dx,2024-02-20 11:19:48,
1102,封焔の135秒,8+,1,100.9132,fcp,,1189,198.1056,sssp,dx,2024-02-20 11:19:48,
1176,Climax,8,1,100.7833,ap,,1275,191.352,sssp,dx,2024-02-20 11:19:48,
1029,Titania,8,1,100.7201,,,901,180.096,sssp,dx,2024-02-20 11:19:48,
1025,管弦楽組曲 第3番 ニ長調「第2曲（G線上のアリア）」BWV.1068-2,7+,1,100.6476,fcp,,975,175.5936,sssp,dx,2024-02-20 11:19:48,
1006,P-qoq,10,2,95.3875,,,1153,168.26355,aaa,dx,2024-02-20 11:19:48,
225,sweet little sister,10+,2,93.12,,,963,151.450368,aa,standard,2024-02-20 11:19:48,
1086,だれかの心臓になれたなら,6,1,100.3032,fc,,773,140.8256928,sss,dx,2024-02-20 11:19:48,
1069,太陽系デスコ,4,0,100.95,ap,,518,90.048,sssp,dx,2024-02-20 11:19:48,
1088,39みゅーじっく！,3,0,100.9642,ap,,337,67.536,sssp,dx,2024-02-20 11:19:48,
1088,39みゅーじっく！,9,2,100.9166,ap,,1225,209.3616,sssp,dx,2024-02-20 11:19:48,
1007,超常マイマイン,12+,3,100.5341,,,2682,285.9024,sssp,dx,2024-02-20 11:19:48,
1384,HAGAKIRI,13+,3,100.5749,,,1997,312.9168,sssp,dx,2024-02-20 11:19:48,
1009,STEREOSCAPE,9,2,97.0843,,,1039,184.46017,s,dx,2024-02-20 11:19:48,
1388,チューリングの跡,14+,3,99.5232,,,2490,310.79104896,ssp,dx,2024-02-20 11:19:48,
135,Feel My Fire,13,3,99.7287,fc,fsp,796,277.76437524,ssp,standard,2024-02-20 11:19:48,
1389,Sage,14,3,100.0765,,,2662,313.439598,sss,dx,2024-02-20 11:19:48,
1391,WiPE OUT MEMORIES,14+,3,98.8159,,,2893,296.88248996,sp,dx,2024-02-20 11:19:48,
1095,絡めトリック利己ライザー,12+,3,100.9741,ap,,2136,285.9024,sssp,dx,2024-02-20 11:19:48,
1393,白花の天使,13+,3,100.821,fc,,2333,310.6656,sssp,dx,2024-02-20 11:19:48,
1394,World's end loneliness,13,2,100.9382,fcp,,2020,292.656,sssp,dx,2024-02-20 11:19:48,
1023,Blows Up Everything,11+,2,100.8013,fcp,,2025,267.8928,sssp,dx,2024-02-20 11:19:48,
1101,GRÄNDIR,13+,3,100.196,,,2209,300.8284704,sss,dx,2024-02-20 11:19:48,
1024,Agitation！,12,3,99.8119,,,1720,252.7237308,ssp,dx,2024-02-20 11:19:48,
1026,TEmPTaTiON,12+,2,100.4242,fc,,1777,273.31450272,sss,dx,2024-02-20 11:19:48,
1102,封焔の135秒,14+,3,99.1133,,,2814,305.11038272,ss,dx,2024-02-20 11:19:48,
146,39,13,4,100.291,fc,,1506,290.2822704,sss,standard,2024-02-20 11:19:48,
1125,クレイジー・ビート,9+,2,100.8189,fcp,,1204,220.6176,sssp,dx,2024-02-20 11:19:48,
1049,Bad Apple!! feat.nomico (REDALiCE Remix),3,0,60.6888,,,163,17.4783744,b,dx,2024-02-20 11:19:48,
141,Nerverakes,14,3,99.2664,,,1368,291.12849792,ss,standard,2024-02-20 11:19:48,
1155,ARAIS,14,3,100.0244,,,2703,311.11589376,sss,dx,2024-06-14 07:48:57,
142,Black Out,13,2,100.4727,fcp,,847,282.1273416,sss,standard,2024-02-20 11:19:48,
152,超絶！Superlative,13,3,100.3268,fc,,1170,286.05177216,sss,standard,2024-02-20 11:19:48,
1410,ヴァンパイア,13,4,99.3241,,,1988,276.83613152,ss,dx,2024-02-20 11:19:48,
153,采配の刻 Power of order,13,3,99.329,,,1324,272.7177024,ss,standard,2024-02-20 11:19:48,
1388,チューリングの跡,14+,3,99.6262,,sync,2515,311.11269736,ssp,dx,2024-06-14 07:48:56,2024-06-14 05:05:00
1307,Yorugao,14+,3,99.5342,,sync,2509,306.62505652,ssp,dx,2024-06-14 07:48:56,2024-06-14 04:41:00
531,Prophesy One,14+,3,98.6889,,sync,2641,292.49416182,sp,standard,2024-06-14 07:48:56,2024-06-14 04:03:00
736,World Vanquisher,14,3,100.6176,,sync,2816,321.9216,sssp,standard,2024-06-14 07:48:56,2024-06-14 03:38:00
1549,Trrricksters!!,14,3,100.5456,,sync,3111,321.9216,sssp,dx,2024-06-14 07:48:56,2024-06-14 03:23:00
705,Mare Maris,13+,3,100.3957,,sync,2228,301.42804968,sss,standard,2024-06-14 07:48:56,2024-06-14 03:13:00
1530,VeRForTe αRtE:VEiN,14+,3,98.9186,,,2730,297.19104184,sp,dx,2024-06-14 07:48:56,2024-06-14 03:02:00
568,分からない,14,3,99.9098,,sync,2496,295.1335492,ssp,standard,2024-06-14 07:48:56,2024-06-12 03:16:00
1559,魔法少女とチョコレゐト,13,3,99.9537,,sync,1723,284.71811445,ssp,dx,2024-06-14 07:48:56,2024-06-12 03:05:00
1529,ツムギボシ,13+,3,100.3367,fc,,2631,301.25090808,sss,dx,2024-06-14 07:48:56,2024-06-12 02:00:00
1271,再会,1,0,0,,,0,0,d,dx,2024-06-14 07:48:56,2024-06-11 11:44:00
647,エイリアンエイリアン,12+,3,99.5508,fc,fsp,2030,268.86680064,ssp,standard,2024-06-14 07:48:56,2024-06-10 14:18:00
1235,VIIIbit Explorer,14,3,100.4304,,,2955,314.5480128,sss,standard,2024-06-14 07:48:57,
1027,アポカリプスに反逆の焔を焚べろ,14,3,100.2785,,,2895,314.072262,sss,dx,2024-06-14 07:48:57,
773,SILENT BLUE,14+,3,99.9903,,,2820,312.24970884,ssp,standard,2024-06-14 07:48:57,
1462,VSpook!,14,3,100.2704,fc,,2914,309.71521152,sss,dx,2024-06-14 07:48:57,
1281,Re：End of a Dream,14,3,100.136,,,2970,311.4630144,sss,dx,2024-06-14 07:48:57,
750,初音ミクの激唱,14,3,100.0334,,,2119,313.3046088,sss,standard,2024-06-14 07:48:57,
1503,Baddest,13+,3,100.5724,fc,,2743,308.4144,sssp,dx,2024-06-14 07:48:57,
379,Caliburne ～Story of the Legendary sword～,14,3,100.2741,,,2531,309.72664008,sss,standard,2024-06-14 07:48:57,
777,花と、雪と、ドラムンベース。,14,3,100.0851,,sync,2270,309.14285688,sss,standard,2024-06-14 07:48:57,
1330,竹,14,3,100.1344,,,2547,307.13223168,sss,dx,2024-06-14 07:48:57,
348,Axeria,14,3,99.7376,fc,,2302,305.1471872,ssp,standard,2024-06-14 07:48:57,
1470,康莊大道,14+,3,99.2438,,,2828,303.44784288,ss,dx,2024-06-14 07:48:57,
1018,Now or Never,14,4,100.0899,,,2709,304.83379944,sss,dx,2024-06-14 07:48:57,
825,雷切-RAIKIRI-,14+,3,99.4187,,,3020,301.91470816,ss,standard,2024-06-14 07:48:57,
